Date;Close;High;Low;Open;Volume
;META;META;META;META;META
18/05/2012;37.99576187133789;44.724282100009326;37.767171551118984;41.792356181854956;573576400
21/05/2012;33.821502685546875;36.435390178318876;32.79781453598124;36.306185604939394;168192700
22/05/2012;30.8100643157959;33.38419564738151;30.750432464034663;32.41020052074436;101786600
23/05/2012;31.803939819335938;32.30087637901306;31.16786162956123;31.177800588234277;73600000
24/05/2012;32.8276252746582;33.00652272503711;31.57534691333061;32.748117403003555;50237200
25/05/2012;31.71449089050293;32.74811983814711;30.919393158209346;32.69842694075221;37149800
29/05/2012;28.663297653198242;31.495836100271205;28.47446125121676;31.287121783204867;78063400
30/05/2012;28.017282485961914;29.36894857750882;27.689304447378756;28.524157981165423;57267900
31/05/2012;29.418642044067383;29.48821285280686;26.66561329816687;28.375074225988154;111639200
01/06/2012;27.550161361694336;28.971400183150042;27.222183317947824;28.7129929523706;41855500
04/06/2012;26.735183715820312;27.480588476832004;26.278003038984394;27.03334675762239;35230300
05/06/2012;25.711496353149414;27.5899157902568;25.592230754377372;26.536410899697024;42473400
06/06/2012;26.645736694335938;27.00353160908085;25.36364140927077;25.910270843986645;61489200
07/06/2012;26.1487979888916;27.182426814448583;25.989778461215497;26.83457088678374;26159500
08/06/2012;26.9339599609375;27.5899160205019;26.2780039013731;26.387328647525568;38034000
11/06/2012;26.84450912475586;27.898013941290422;26.675550644170503;27.013467605341216;28219600
12/06/2012;27.23212242126465;27.599856300470993;26.794817728720947;27.311632193030547;15816800
13/06/2012;27.102920532226562;27.927835148887485;26.93396202540866;27.49053044377129;17102800
14/06/2012;28.116670608520508;28.146485587977967;27.212244353173865;27.480590542265865;16855000
15/06/2012;29.826129913330078;29.915578637849663;28.176300832110293;28.335320365553475;43563800
18/06/2012;31.217554092407227;31.883451044587748;29.229807881387792;29.776437331153133;42978900
19/06/2012;31.71449089050293;31.98283708602546;30.511905333451068;31.346758900190594;30849000
20/06/2012;31.406389236450195;31.734367272108344;30.959145598887975;31.724428313977803;15553600
21/06/2012;31.644916534423828;32.300872564072;31.316938519599745;31.475958048262193;21875300
22/06/2012;32.84750747680664;33.24505826093217;31.86357516265012;32.21142925526601;74834000
25/06/2012;31.863571166992188;32.81768837965785;31.356693791227762;32.65866884421357;24352900
26/06/2012;32.89719772338867;33.23511472524023;32.30087538662708;32.48970990862576;24858700
27/06/2012;32.03253173828125;32.698428732093404;31.704553668784474;32.261122111880866;28568000
28/06/2012;31.167861938476562;31.992774664227547;30.7106793132978;31.764184299469438;17713300
29/06/2012;30.909454345703125;31.7940008140187;30.571537333965427;31.724429999071972;19526900
02/07/2012;30.58147430419922;31.53559152542428;30.362821019255005;31.05853291481175;14122000
03/07/2012;31.008838653564453;31.24736794835651;30.611287933248704;30.720614570901766;8763600
05/07/2012;31.277185440063477;31.43620498270982;30.82994368724406;31.128104855790337;10032100
06/07/2012;31.53559112548828;31.704549618228615;31.068471478812015;31.24736892943853;10945600
09/07/2012;31.972898483276367;32.67855132474608;31.794002902659415;31.90332766375933;17785200
10/07/2012;31.277185440063477;32.280997487807575;30.969085313143992;32.23130459160402;14269500
11/07/2012;30.780248641967773;31.366633911521955;30.362821872042126;31.28712414085338;13030300
12/07/2012;30.62122917175293;31.207614442669076;30.412516734136574;30.511904421618752;11300700
13/07/2012;30.531780242919922;30.879636199001485;30.372760702253345;30.849821219915533;8108300
16/07/2012;28.076915740966797;30.3131302690084;28.037159906105813;30.3131302690084;24672100
17/07/2012;27.91789436340332;28.41483089262636;26.983653157678532;28.30550424958532;30438600
18/07/2012;28.931644439697266;29.110541887969074;27.977525347468404;28.136544880229486;16841800
19/07/2012;28.82231903076172;29.31925556577485;28.454585160760526;29.229806837819492;13685100
20/07/2012;28.583791732788086;29.289440752243106;28.544035897271566;28.82232105889947;11869100
