Date;;;;;
;NVDA;NVDA;NVDA;NVDA;NVDA
18/05/2012;0.27689939737319946;0.29202803135273087;0.2755240868843811;0.2906526935385963;567288000
21/05/2012;0.28171297907829285;0.2830883165344799;0.2755240151760692;0.27735778934254895;416260000
22/05/2012;0.2782747745513916;0.28194232435767536;0.27414878785065233;0.2814838874632199;410140000
23/05/2012;0.2851513922214508;0.28560985641273184;0.27116889019501955;0.27529487663932045;496000000
24/05/2012;0.27758708596229553;0.2872143966932196;0.2755241064201364;0.28675595983110846;520420000
25/05/2012;0.28423455357551575;0.2865267655135988;0.2773579177612666;0.2773579177612666;391752000
29/05/2012;0.2915695607662201;0.2934033353695104;0.28767280681255036;0.2888189125239424;310000000
30/05/2012;0.2881312966346741;0.29042350847911746;0.28308843604196277;0.28836052874924667;379792000
31/05/2012;0.2849220335483551;0.2892772224104902;0.2812544859510702;0.28813111720200163;358192000
01/06/2012;0.2746071517467499;0.28171301736048937;0.2741487149741599;0.2789623693996367;440984000
04/06/2012;0.26887667179107666;0.27758708132700965;0.2665844601934794;0.2759825386737551;432856000
05/06/2012;0.2766701579093933;0.2773578267301841;0.2675013131663501;0.2675013131663501;365224000
06/06/2012;0.28400537371635437;0.2846930428893936;0.2766702996296982;0.27873327982348917;368968000
07/06/2012;0.27254411578178406;0.2897357234346039;0.27231488378062774;0.28813115407712375;526780000
08/06/2012;0.2778162658214569;0.2787331393732901;0.2730026113610502;0.2734610481369668;370308000
11/06/2012;0.2810254395008087;0.2917988574330162;0.28033779778200535;0.28675599665163576;839080000
12/06/2012;0.2867559492588043;0.28950659765537645;0.28377606877696904;0.2842345056221782;496128000
13/06/2012;0.27919161319732666;0.2872143526938532;0.27781627549636795;0.2865266838433739;494276000
14/06/2012;0.275753378868103;0.2810254723896332;0.2730027296950122;0.27873326019117006;589884000
15/06/2012;0.28171297907829285;0.28194221109609374;0.2752947831582684;0.2778162260528416;385288000
18/06/2012;0.28423455357551575;0.2865267655135988;0.2773579177612666;0.27965012969934966;304424000
19/06/2012;0.30348914861679077;0.30784436767089557;0.29454950571119987;0.2959248437967743;960476000
20/06/2012;0.3083028197288513;0.3140333498245818;0.3046352695374547;0.306469044633153;972720000
21/06/2012;0.294320285320282;0.3080735561460711;0.2936326163139285;0.3080735561460711;516376000
22/06/2012;0.297987699508667;0.30142604329077216;0.293861714295451;0.297987699508667;865360000
25/06/2012;0.2885896861553192;0.29913386983865065;0.2874435804212752;0.2982169961815419;494616000
26/06/2012;0.29179877042770386;0.29386174961964096;0.2860682423108636;0.2901942280200513;437152000
27/06/2012;0.3011969029903412;0.303259882562556;0.2920280563132646;0.2920280563132646;506064000
28/06/2012;0.30348914861679077;0.30532292362244956;0.2959248437967743;0.2984462878452203;545896000
29/06/2012;0.3167839050292969;0.3174715739022815;0.31036570775696537;0.3105949398230652;616508000
02/07/2012;0.3083028197288513;0.3186177739011662;0.30578137555660073;0.3183885690925307;581684000
03/07/2012;0.31632548570632935;0.3170131546173227;0.3080735134250415;0.3083027455038114;219284000
05/07/2012;0.3131163716316223;0.3156377876385962;0.3083027170246418;0.3142624772689687;280076000
06/07/2012;0.3071567118167877;0.31174113586511965;0.30371839378053883;0.3108242346602596;382760000
09/07/2012;0.30303069949150085;0.30669824935510004;0.3005092555446114;0.30532291132492023;306336000
10/07/2012;0.2938617169857025;0.30876111576019233;0.2915695059935211;0.29982147649549845;512028000
11/07/2012;0.2890482246875763;0.29844630505519393;0.28767288652269263;0.2947787548323863;485216000
12/07/2012;0.28423455357551575;0.2862975333896618;0.2817131095134957;0.28583909646710953;472160000
13/07/2012;0.2879020869731903;0.28927739766138927;0.28262999435512726;0.2844637692647127;324260000
16/07/2012;0.2888188362121582;0.2911110470292937;0.28331751385584797;0.28606818869665723;334460000
17/07/2012;0.28354689478874207;0.2913404320554148;0.2787332386144641;0.2897358891057631;447476000
18/07/2012;0.29936307668685913;0.3034890624467647;0.2814838232774775;0.2828591336472368;616008000
19/07/2012;0.3023429811000824;0.30623973511544333;0.29936310073822425;0.3014261074465796;403036000
20/07/2012;0.2936326265335083;0.30257226927659836;0.2904235135006089;0.3005092621857371;451000000
23/07/2012;0.29752930998802185;0.2995923165846191;0.28262993631118216;0.2858390212499141;451584000
24/07/2012;0.294320285320282;0.2998215827204696;0.29088196761383467;0.297987807811967;351164000
25/07/2012;0.3000507950782776;0.3030306756927597;0.2920280542913818;0.29340336488823004;415044000
26/07/2012;0.30142611265182495;0.3089904160624551;0.2991338738278519;0.3055520714891537;338440000
27/07/2012;0.308990478515625;0.30990735237027967;0.30028004026979593;0.30257227955707655;376516000
30/07/2012;0.30555203557014465;0.3128871333638254;0.303030619613216;0.3089903797392533;363552000
31/07/2012;0.3103657364845276;0.3147209548663407;0.30509364440407877;0.30555208125339667;387788000
01/08/2012;0.3069274127483368;0.3151793851658416;0.30555207490364705;0.31219950471922503;335912000
02/08/2012;0.308073490858078;0.3126579134951278;0.30027995597990476;0.305322842740911;367912000
03/08/2012;0.31449177861213684;0.31770089177772465;0.3055521354994161;0.31288723569200405;326548000
06/08/2012;0.3211391568183899;0.32274369947407466;0.3170131704714021;0.3174716073265524;360324000
07/08/2012;0.32434824109077454;0.32778655848136407;0.3225144663507299;0.32503591003395593;407340000
08/08/2012;0.3261820375919342;0.32962035521190985;0.3232021568562247;0.32411905795007656;517064000
09/08/2012;0.33718469738960266;0.3378723664560559;0.32618207430231894;0.3266405112381803;822300000
10/08/2012;0.33512166142463684;0.34887493115045976;0.33076644294960217;0.3461242826703588;1278744000
13/08/2012;0.3394768238067627;0.3397060558795616;0.3342047320602291;0.3355800698463911;447244000
14/08/2012;0.33443397283554077;0.3410814025412133;0.33305863501359023;0.34062293838368557;388828000
15/08/2012;0.3319125771522522;0.3383307757050529;0.3303080343453821;0.3355801269896584;594404000
16/08/2012;0.3387891352176666;0.33993524077195914;0.33374624891853016;0.3348923544728227;371008000
17/08/2012;0.33580929040908813;0.33878917062675795;0.3328294101914184;0.33878917062675795;309864000
20/08/2012;0.33580929040908813;0.33626772721365705;0.33076640358288634;0.3346631847350086;314392000
21/08/2012;0.3348923623561859;0.33901834791382696;0.33145404561237046;0.33695536879766264;340248000
22/08/2012;0.335580050945282;0.3369553886539799;0.33168329720439;0.33282940285320023;313556000
23/08/2012;0.3280157446861267;0.33512161056279594;0.326640406992154;0.3348923785053625;379040000
24/08/2012;0.3346632122993469;0.33626775491015254;0.32732811352083485;0.328015782446985;347724000
27/08/2012;0.32893261313438416;0.3353508373892663;0.32870340840583984;0.3344339364991488;340944000
28/08/2012;0.3275572657585144;0.3307663501978716;0.3257234915108916;0.3264111602694139;310764000
29/08/2012;0.32824504375457764;0.3303080233913788;0.3266404736755996;0.3273281426629731;250412000
30/08/2012;0.3220561146736145;0.3287035464487071;0.3204515715987042;0.3275574403487247;307488000
31/08/2012;0.3215976059436798;0.32664046619337184;0.31838852050987176;0.3243482545048465;485064000
04/09/2012;0.30440598726272583;0.31747161558912157;0.3014261339640361;0.31632550975875834;694452000
05/09/2012;0.30532288551330566;0.309907308792583;0.30211377282262064;0.30555209028207864;480256000
06/09/2012;0.3147209882736206;0.3229729617385493;0.30738588860465277;0.3076151207163031;657296000
07/09/2012;0.3071567118167877;0.309219691708408;0.2968417303827182;0.3066982748770191;781064000
10/09/2012;0.30440598726272583;0.3108241853778237;0.30371834562476263;0.30646899415257073;371108000
11/09/2012;0.308073490858078;0.312887145557106;0.3030306314223861;0.30417673708164855;382808000
12/09/2012;0.3115118741989136;0.3131164443239627;0.30761511959233756;0.3105950004063028;322608000
13/09/2012;0.3135749399662018;0.3154087152202877;0.3076151772217541;0.31426260910214965;433836000
14/09/2012;0.3172423541545868;0.3227436780267631;0.3133456001567843;0.3133456001567843;339468000
17/09/2012;0.30853191018104553;0.31792998698480324;0.30509359339800923;0.31792998698480324;493348000
18/09/2012;0.3105948567390442;0.31426240486368423;0.3048643298726113;0.3050935345520841;359952000
19/09/2012;0.3142624795436859;0.31861767006700087;0.3076150504037724;0.31128259939995323;451936000
20/09/2012;0.3119702637195587;0.3151793761570024;0.3094488475101201;0.3135748336009386;320596000
21/09/2012;0.3133454918861389;0.3151792658765716;0.3112825132252187;0.31242861855357584;340136000
24/09/2012;0.3131163716316223;0.3135748084214981;0.30784428023476595;0.3083027170246418;357832000
25/09/2012;0.3073858916759491;0.31861774607795584;0.3069274547733881;0.3172424080449524;481544000
26/09/2012;0.30211377143859863;0.30646898992915117;0.29844624922716906;0.3062397578361102;436812000
27/09/2012;0.30440598726272583;0.30486445145512586;0.3002800008083545;0.30280144456528096;558888000
28/09/2012;0.3057813346385956;0.3101365533237527;0.2991339042218777;0.3030306860257865;485508000
01/10/2012;0.30073848366737366;0.3089904570883104;0.29959237776587244;0.30715668218084446;504236000
02/10/2012;0.3018845319747925;0.3028014055909426;0.2984462149262573;0.3028014055909426;295492000
03/10/2012;0.298904687166214;0.30348911044102755;0.2973001444850929;0.3025722367161921;430872000
04/10/2012;0.31219959259033203;0.31403336779094365;0.29798785527958543;0.2995924256584484;502608000
05/10/2012;0.3048643469810486;0.31632540135708803;0.3037182415434446;0.3131163170619206;483068000
08/10/2012;0.3018845319747925;0.30509361695663273;0.29959232060910235;0.3037183065324076;240596000
09/10/2012;0.29546624422073364;0.3023428762123353;0.29454934356000284;0.301426002876911;366360000
10/10/2012;0.2904234230518341;0.2954663094865143;0.28927731746673635;0.29409097185427197;326568000
11/10/2012;0.29202800989151;0.2940909891357867;0.28973579858661846;0.2931741155439558;320516000
12/10/2012;0.2895064651966095;0.2922571123346697;0.2876726913294678;0.2899649018320688;260696000
15/10/2012;0.293174147605896;0.2934033523662628;0.28652671769954974;0.28996503503290627;249580000
16/10/2012;0.3016553223133087;0.3025722233228758;0.2929449130116644;0.29569556138973185;367696000
17/10/2012;0.29936307668685913;0.3007384143819323;0.2950078588693367;0.297987738991786;391752000
18/10/2012;0.2947786748409271;0.2986754288169059;0.2936325691229736;0.2986754288169059;254772000
19/10/2012;0.27758708596229553;0.2924864889207927;0.2759825432822475;0.2904234820533155;709412000
22/10/2012;0.2743780016899109;0.2803377628969359;0.2720857900449502;0.27873319288520887;480840000
23/10/2012;0.2826301157474518;0.28446389144466133;0.27116902447122504;0.27185669377334515;573948000
24/10/2012;0.2789624333381653;0.2856098637029139;0.2762117847468606;0.2844637578460937;332916000
25/10/2012;0.27919161319732666;0.284234472558652;0.2780455075549657;0.2812545924234508;307356000
26/10/2012;0.27621179819107056;0.2812546587414696;0.27621179819107056;0.27965011592888633;389376000
31/10/2012;0.2746071517467499;0.27965003822117807;0.2739195102505213;0.27735782703291534;347112000
01/11/2012;0.287672758102417;0.2879019901360069;0.27575323886195785;0.27598247089554784;473220000
02/11/2012;0.28629738092422485;0.2911110343608544;0.2844636342105633;0.290652597682439;256700000
05/11/2012;0.2984462380409241;0.2995923438125351;0.28560984246875426;0.28560984246875426;444840000
06/11/2012;0.2982170283794403;0.29913390213554214;0.29317416807024227;0.29913390213554214;350804000
07/11/2012;0.2890482246875763;0.2977586359727521;0.28767288652269263;0.2959248608613483;324620000
08/11/2012;0.29065263271331787;0.2998214766879283;0.28996496395015997;0.2922571749438126;839024000
09/11/2012;0.2794209122657776;0.2956956288119281;0.27850403837246906;0.2922573107240363;846280000
12/11/2012;0.27323177456855774;0.2810252797714378;0.27048109995548847;0.27987917445776095;643624000
13/11/2012;0.2711687684059143;0.2780454276081375;0.27093956373853406;0.27185643705866724;492120000
14/11/2012;0.26452142000198364;0.2755240386114062;0.2642921879646849;0.2727733907903784;619300000
15/11/2012;0.2656676471233368;0.2730027204448184;0.26383387196163544;0.26612608408243116;466688000
16/11/2012;0.2608538568019867;0.26658438416158986;0.2555817661660898;0.26566751071417727;624552000
19/11/2012;0.2681889533996582;0.26910585426483496;0.26245842546222564;0.26566753750237543;404092000
20/11/2012;0.2650744616985321;0.26830424945121256;0.2623060407658361;0.26715074989645543;336976000
21/11/2012;0.27268776297569275;0.2733798412116054;0.2648439437863677;0.26507465486608445;422312000
23/11/2012;0.27453330159187317;0.2777630909038843;0.2724569848899129;0.2738411960245531;276932000
26/11/2012;0.2793779671192169;0.28007007264085376;0.2745332834709793;0.27499467798486715;364600000
27/11/2012;0.28053149580955505;0.2846841018619328;0.27591749519616043;0.27822449550285777;451404000
28/11/2012;0.28283846378326416;0.28422267480969016;0.27591746365435393;0.279377963718809;398332000
29/11/2012;0.2777630388736725;0.28468403824721683;0.2768402499578426;0.2832998548734721;488688000
30/11/2012;0.2761481702327728;0.2796086702417578;0.27453327572890174;0.2775323537354012;460504000
03/12/2012;0.271072655916214;0.2796085750331256;0.27038057815136174;0.2796085750331256;391380000
04/12/2012;0.27914729714393616;0.27960869168018876;0.2699192689108264;0.2715341910401278;528068000
05/12/2012;0.2759174704551697;0.2786858650746472;0.27199557578577566;0.2768402869960692;633024000
06/12/2012;0.2763788402080536;0.27822444562285437;0.2743025513049077;0.2752253402615041;412896000
07/12/2012;0.2759174704551697;0.2779937870459857;0.27268768131604765;0.2766095759854417;338288000
10/12/2012;0.28514552116394043;0.2872218381210899;0.2752254134840894;0.2759175191364726;513644000
11/12/2012;0.2918357849121094;0.2955269960379204;0.28537617919274527;0.2860682847165361;816724000
12/12/2012;0.28883683681488037;0.2943736565228642;0.28768333614675357;0.29275876108781174;399404000
13/12/2012;0.2890673279762268;0.2946041159692297;0.28629893397972533;0.28837522260170034;377556000
14/12/2012;0.29045161604881287;0.2934507220864138;0.288144615635522;0.2902209325084523;338660000
17/12/2012;0.2892981469631195;0.2913744640594075;0.28491485670698463;0.2897595690967061;445232000
18/12/2012;0.28975948691368103;0.29298927592303503;0.2883752759087525;0.2892980649109652;416436000
19/12/2012;0.2918357849121094;0.2952962850294533;0.29068228487299475;0.2918357849121094;458544000
20/12/2012;0.2916049659252167;0.2932198597293734;0.2883751508153057;0.29298914882809496;334332000
21/12/2012;0.2849147319793701;0.2876831260608789;0.28168491596627226;0.2876831260608789;462172000
24/12/2012;0.2826077938079834;0.28560689950772955;0.2816849772456555;0.28468408294540165;127376000
26/12/2012;0.28237706422805786;0.28652966973150634;0.28122356422718936;0.28191566972803234;196740000
27/12/2012;0.28053149580955505;0.2832999181788822;0.277301706380824;0.2828384961162524;299804000
28/12/2012;0.27914729714393616;0.2835305864907532;0.27753237501463474;0.2779937970524989;220600000
31/12/2012;0.28283846378326416;0.28399196380474917;0.277532358184111;0.278224463697324;326460000
02/01/2013;0.29345062375068665;0.29368133471534985;0.28860594100720466;0.2897594408273106;478836000
03/01/2013;0.2936812937259674;0.29691108177083747;0.2902207947486347;0.2934505827935048;298888000
04/01/2013;0.30337080359458923;0.30429359259722116;0.2932199870575909;0.2941427760602228;524968000
07/01/2013;0.2946041524410248;0.304062862893458;0.2925278635620066;0.303140073947585;610732000
08/01/2013;0.28814446926116943;0.2962189941075281;0.28606818094458597;0.2952961779100241;466424000
09/01/2013;0.281684935092926;0.2918357507498477;0.27983935724767395;0.2904515398643016;695020000
10/01/2013;0.2821463346481323;0.285606834085562;0.2805314129093813;0.28422262330994813;506368000
11/01/2013;0.281684935092926;0.28353054043978515;0.27891654082344086;0.28329985695993215;513172000
14/01/2013;0.2814542353153229;0.28353052402180645;0.2782244192699418;0.28353052402180645;305684000
15/01/2013;0.2763788402080536;0.2800700510376552;0.2747639457832059;0.2800700510376552;375888000
16/01/2013;0.27891653776168823;0.2812235375445358;0.27591743254366513;0.27591743254366513;337376000
17/01/2013;0.2826077938079834;0.2837612938846849;0.2791472935778788;0.27983939912422195;580736000
18/01/2013;0.2807621657848358;0.2826077712606322;0.277301665830821;0.2826077712606322;397088000
22/01/2013;0.2793779671192169;0.28306917823354;0.2779937835775534;0.2805314671547416;308224000
23/01/2013;0.27983924746513367;0.2805313251347937;0.2768401433907542;0.28030064174543906;421808000
24/01/2013;0.2812236249446869;0.2823771251946015;0.27753241314431404;0.2789166244448577;396980000
25/01/2013;0.2862989604473114;0.28652964392574337;0.2803007499823692;0.2816849333577819;393920000
28/01/2013;0.2909129858016968;0.2927585913006544;0.28699106380330835;0.28768316930311866;422492000
29/01/2013;0.28468406200408936;0.2904515619633406;0.2835305620122391;0.28975948396951773;388872000
30/01/2013;0.2842225730419159;0.28883657147578334;0.2832997843557824;0.284914678307316;287592000
31/01/2013;0.28283846378326416;0.28745249137081413;0.28099288575017595;0.28422267480969016;470544000
01/02/2013;0.2853762209415436;0.2862990376088039;0.28283850948359557;0.2851455098993249;288816000
04/02/2013;0.28053149580955505;0.2895288135066424;0.28030081227985315;0.2837613127398991;511744000
05/02/2013;0.28699105978012085;0.2886059817575758;0.28099287636960585;0.2819156653553439;367296000
06/02/2013;0.28468406200408936;0.28699106198778984;0.2784551675484198;0.2800700620366883;530688000
07/02/2013;0.28353050351142883;0.28606821397053755;0.2807621096025124;0.28376121446284;440000000
08/02/2013;0.2853762209415436;0.2876832213572729;0.2835306151086372;0.2853762209415436;307232000
11/02/2013;0.28860601782798767;0.29160512365888236;0.2849148064204846;0.2876832012253057;408308000
12/02/2013;0.28676024079322815;0.28999002821887887;0.28560674135526776;0.2860681356301327;277804000
13/02/2013;0.2853762209415436;0.2922972221887317;0.28445343177589755;0.2869911157322313;856396000
14/02/2013;0.2936812937259674;0.2939120046584301;0.2779936928617389;0.2814541918390716;882096000
15/02/2013;0.2936812937259674;0.29506550431754097;0.2872216901346261;0.2929891884301806;733860000
19/02/2013;0.28975948691368103;0.29414277592660565;0.2879138814076461;0.2939120924268572;433552000
20/02/2013;0.28560683131217957;0.29529622414257284;0.2846840149701964;0.2906822249374708;713012000
21/02/2013;0.28353050351142883;0.2883752134782352;0.28283839815879885;0.28514539766649644;580408000
22/02/2013;0.28883683681488037;0.28906754794915585;0.28376143937544746;0.28537633481049995;370148000
25/02/2013;0.283761203289032;0.29183570124802;0.2832998089059817;0.2895287018311663;644444000
26/02/2013;0.2871268391609192;0.2887516403980292;0.2834129840443928;0.2843414616586848;487504000
27/02/2013;0.2924656569957733;0.2945547120286351;0.2864306460168431;0.28712699769446365;476980000
28/02/2013;0.29385825991630554;0.2982684395833671;0.2903765303885223;0.2915371068977834;591392000
01/03/2013;0.2950187623500824;0.2959472122562386;0.28921588126080705;0.2917691323378964;389396000
04/03/2013;0.29385825991630554;0.29664363800446686;0.2906086290881785;0.29292978210670073;353680000
05/03/2013;0.29710790514945984;0.2975721302848408;0.2940904002639875;0.295483103340461;366168000
06/03/2013;0.2968757450580597;0.3017501494776044;0.2954830422694327;0.2989647715706753;342928000
07/03/2013;0.29617929458618164;0.30151794992960423;0.29455449365652664;0.2985004466772075;314824000
08/03/2013;0.29757216572761536;0.29896486896996893;0.2954831385344189;0.2968758417767724;246464000
11/03/2013;0.2947867512702942;0.2959473279418178;0.2922334715248101;0.29455465253818774;299748000
12/03/2013;0.2957150638103485;0.29664351356013463;0.291536984595681;0.29432236151535435;310856000
13/03/2013;0.2957150638103485;0.3008215927748022;0.2929296592203602;0.2957150638103485;485840000
14/03/2013;0.2959473431110382;0.29850062298739444;0.29409041480735476;0.29757214500038676;383304000
15/03/2013;0.2933940887451172;0.2959473409323451;0.2922334843523187;0.2959473409323451;355776000
18/03/2013;0.2913050055503845;0.2940903838778049;0.2892159787224015;0.2915371319403066;298312000
19/03/2013;0.2894481420516968;0.29292987265573545;0.28735911475740766;0.2915371970163211;355480000
20/03/2013;0.2929297983646393;0.2938582762257757;0.2896801950264822;0.292233446886369;340588000
21/03/2013;0.288287490606308;0.2917692203096545;0.2878232655132607;0.29130499521660724;339032000
22/03/2013;0.28968024253845215;0.29084081930247885;0.28805544060288135;0.289216017366908;232476000
25/03/2013;0.2880553901195526;0.2915371198014399;0.2859663357082235;0.29130499342118293;362076000
26/03/2013;0.2901443541049957;0.2903764804350459;0.28759107515573135;0.2887516514653385;232540000
27/03/2013;0.2936261296272278;0.2952509311844414;0.2882874722218177;0.2889838236521453;254944000
28/03/2013;0.2978042662143707;0.29803639262465215;0.29084080594990486;0.292929832961112;349276000
01/04/2013;0.2880553901195526;0.29710787622432844;0.2859663357082235;0.29710787622432844;442828000
02/04/2013;0.2850378751754761;0.28898382980423515;0.2831809472118463;0.28828747835908314;371524000
03/04/2013;0.2815561592578888;0.2861984655566611;0.27946710482124437;0.28457363621582826;353156000
04/04/2013;0.2843415141105652;0.28526996422580564;0.2796992081937112;0.28062765830895164;294676000
05/04/2013;0.28921589255332947;0.28921589255332947;0.27946702980644383;0.2801633810984101;551352000
08/04/2013;0.28851956129074097;0.2894480112976029;0.28318090457547823;0.2894480112976029;326660000
09/04/2013;0.29316186904907227;0.2952508954166565;0.2866626359372327;0.2887516623048169;380584000
10/04/2013;0.2978042662143707;0.29826849136460215;0.292697734221162;0.2933940857816749;384688000
11/04/2013;0.2964114844799042;0.29826841225867207;0.2855020718263384;0.29362610664691435;969220000
12/04/2013;0.30383923649787903;0.30708883979544205;0.29525094782371075;0.29780422732203016;770548000
15/04/2013;0.29757216572761536;0.3038393026478725;0.2957152649649224;0.30291082459619223;430420000
16/04/2013;0.30082178115844727;0.3029108082388351;0.2987327264077271;0.3003575559928425;468844000
17/04/2013;0.2968757450580597;0.30128592443817037;0.2950188172299987;0.29850054653124125;532948000
18/04/2013;0.2910728454589844;0.2994290071440675;0.2910728454589844;0.2975720792506795;402548000
19/04/2013;0.29176920652389526;0.2926976843364483;0.28712690047211015;0.29084075638166895;303028000
22/04/2013;0.2922334372997284;0.29478671674618373;0.28921596044342496;0.29153711351462896;245568000
23/04/2013;0.2998932898044586;0.30291076680329165;0.2943225055682384;0.2947867306703413;376948000
24/04/2013;0.3101063370704651;0.31265961650857327;0.30058959844150973;0.30082172481600217;556556000
25/04/2013;0.31265971064567566;0.3133560623084868;0.30894585355757354;0.31173126020881786;353224000
26/04/2013;0.3112669885158539;0.3126596917573404;0.3096421865143422;0.3121954665669561;324332000
29/04/2013;0.31498077511787415;0.31614135167011564;0.31033846890890826;0.3117311718397291;269712000
30/04/2013;0.31962305307388306;0.31962305307388306;0.3135880444675586;0.3156770986791287;276712000
01/05/2013;0.31683778762817383;0.3217122215156077;0.3156772107664358;0.3196231665622781;341316000
02/05/2013;0.3205515742301941;0.32148002444747437;0.31474866352604103;0.31660559163093055;323480000
03/05/2013;0.3219442069530487;0.32426535985941884;0.32078363049986364;0.32264055835902483;293864000
06/05/2013;0.3210158050060272;0.3238011833773699;0.3191588768683556;0.3219442552396983;217116000
07/05/2013;0.31683778762817383;0.3217122215156077;0.3138202822535879;0.3210158698644978;448068000
08/05/2013;0.32264062762260437;0.32449755588040563;0.31614139255546553;0.3173019692577999;334032000
09/05/2013;0.32287269830703735;0.32426537350727996;0.3163734643615926;0.3168376894283401;566800000
10/05/2013;0.337495893239975;0.33888859580300373;0.32960395816667903;0.32960395816667903;861136000
13/05/2013;0.3305325210094452;0.3365675301118984;0.32913981808723985;0.335174827189693;289812000
14/05/2013;0.33540692925453186;0.3381923072267142;0.3312288484610957;0.33447845148358746;454140000
15/05/2013;0.34120985865592957;0.34237043527705874;0.3337821461444394;0.3337821461444394;313172000
16/05/2013;0.3395851254463196;0.3442274328676215;0.3384245209206592;0.340745702301645;308368000
17/05/2013;0.34515580534935;0.34747695853589655;0.3386565708929539;0.3412098504662866;312116000
20/05/2013;0.34445953369140625;0.3458522369942391;0.34260260517774077;0.3437631820399898;236380000
21/05/2013;0.3480755686759949;0.3494753461830873;0.3424765142693968;0.3464425134583109;357784000
22/05/2013;0.33594420552253723;0.3494752836985565;0.33454442826571834;0.3494752836985565;480404000
23/05/2013;0.341310054063797;0.34247652608967183;0.33104508354956635;0.33197825004591147;393884000
24/05/2013;0.3392103612422943;0.3422431938349172;0.3354776399266224;0.33944366675360554;283304000
28/05/2013;0.33897700905799866;0.34270972985972065;0.3357108992146525;0.3417765635647306;279300000
29/05/2013;0.33687737584114075;0.3389770139405516;0.33547759856761267;0.33687737584114075;335052000
30/05/2013;0.341310054063797;0.34480947014142155;0.33547766612353597;0.33641086043076796;284504000
31/05/2013;0.3375772535800934;0.3443427786250152;0.3375772535800934;0.33944361394758643;577508000
03/06/2013;0.3371106684207916;0.34061008365979056;0.33011181013191365;0.33804383469350596;444468000
04/06/2013;0.3375772535800934;0.3452759727142019;0.3354775877375836;0.33921030847256967;363676000
05/06/2013;0.3303450644016266;0.33967683692585376;0.3294118704626784;0.3371106161682168;464520000
06/06/2013;0.33244484663009644;0.3350110963143208;0.3301119024847608;0.33034520802364953;341044000
07/06/2013;0.3371106684207916;0.3392103064398389;0.3333779477081741;0.33477769711724553;274584000
10/06/2013;0.33687737584114075;0.3389770139405516;0.33431112677663305;0.33617748720437673;224148000
11/06/2013;0.33057841658592224;0.3371106638387765;0.33057841658592224;0.33244474910598365;296336000
12/06/2013;0.3277789056301117;0.3350110424420254;0.3259125450517904;0.3322115154799852;312588000
13/06/2013;0.3352442681789398;0.33687732286733796;0.3263790783993653;0.32661235603434974;236256000
14/06/2013;0.33477783203125;0.33687749870733397;0.3324448875984176;0.33641091538294576;236012000
17/06/2013;0.33804386854171753;0.3410767009480357;0.3354776193184753;0.3373439798616621;255336000
18/06/2013;0.33594420552253723;0.3434096193335159;0.3331446510088995;0.33967689852258615;486772000
19/06/2013;0.34620925784111023;0.3611401180957212;0.3378106472097109;0.3389771193634669;1159588000
20/06/2013;0.33687737584114075;0.34387620658701856;0.33454443225918146;0.34340962343280296;628696000
21/06/2013;0.3364108204841614;0.33991023614625293;0.33081173873828473;0.3387437642588891;714228000
24/06/2013;0.3294120132923126;0.33571098472603533;0.3245128472793912;0.3315116797071828;580772000
25/06/2013;0.331744909286499;0.3336112419245342;0.32824546606297933;0.3329113810907117;457360000
26/06/2013;0.329878568649292;0.33594423351983993;0.32847879127581686;0.33547762252142604;579752000
27/06/2013;0.3268456757068634;0.33127825688414975;0.3233462607318864;0.3308116737829951;808036000
28/06/2013;0.32754555344581604;0.33081166285690317;0.32264636151830817;0.32684566491176104;431536000
01/07/2013;0.32894542813301086;0.3305785112721414;0.3268457895411112;0.32987862247121225;199524000
02/07/2013;0.3287121057510376;0.3336112710702137;0.32567927323294726;0.3270790228337616;256392000
03/07/2013;0.3296453058719635;0.3336113051962904;0.325912584266193;0.325912584266193;140388000
05/07/2013;0.33221155405044556;0.332911442824935;0.32847883246042614;0.33057849878389456;184684000
08/07/2013;0.33057841658592224;0.3347776925669402;0.32871205625498107;0.3331446377064466;262084000
09/07/2013;0.33221155405044556;0.33431119256302727;0.3303451932554358;0.33127835974749736;157364000
10/07/2013;0.3366440534591675;0.3375772475316339;0.33127827792784514;0.33221147200031154;208468000
11/07/2013;0.341310054063797;0.34177663731196956;0.3378106101752857;0.33851049895298796;239832000
12/07/2013;0.3415432870388031;0.34480942496990663;0.33944364879164474;0.34061012066470675;216360000
15/07/2013;0.34084343910217285;0.34224321664155033;0.3354776622824079;0.34224321664155033;201332000
16/07/2013;0.34270980954170227;0.3445761703765028;0.34061017098435625;0.34224322628572396;162560000
17/07/2013;0.34084343910217285;0.3438762718968997;0.3399102726165122;0.3427097998843806;166100000
18/07/2013;0.33944377303123474;0.3415434120468806;0.335011161604692;0.3403769397468788;344488000
19/07/2013;0.33221155405044556;0.3389770806451082;0.3287121379888849;0.3373440253785572;480532000
22/07/2013;0.3319781422615051;0.3378105004972689;0.3305783929714485;0.33477766865249614;292384000
23/07/2013;0.33151161670684814;0.33617750410533914;0.3298785616795528;0.33617750410533914;246792000
24/07/2013;0.33151161670684814;0.33547761543338894;0.3310450335291756;0.3345444490780438;284252000
25/07/2013;0.3326781094074249;0.3371107194003395;0.3289453881303268;0.33127833197579204;243320000
26/07/2013;0.3312782943248749;0.33337796023368993;0.32871207307305356;0.32871207307305356;227360000
